Zipcode,Median Age,Population,Asian,Black,Hispanic,White,American Indian,Native Hawaaiian,Two or more races
30178,40.5,3005.0,77.0,95.0,406.0,2644.0,0.0,0.0,0.0
30216,36.0,2361.0,9.0,1138.0,29.0,1199.0,0.0,0.0,15.0
30660,29.2,1270.0,5.0,374.0,133.0,891.0,0.0,0.0,0.0
30701,36.1,40974.0,509.0,1884.0,8286.0,34963.0,721.0,87.0,727.0
30708,41.9,241.0,0.0,0.0,0.0,225.0,0.0,0.0,16.0
30808,42.0,4157.0,4.0,850.0,94.0,3140.0,0.0,0.0,105.0
30810,43.2,2049.0,0.0,286.0,33.0,1742.0,1.0,0.0,20.0
30817,45.5,7747.0,0.0,2481.0,143.0,5138.0,4.0,2.0,75.0
30292,34.7,5650.0,66.0,209.0,105.0,5284.0,0.0,0.0,70.0
30293,49.1,2609.0,0.0,1442.0,0.0,1161.0,0.0,0.0,3.0
30316,35.5,33670.0,582.0,17013.0,1529.0,14564.0,240.0,36.0,1028.0
30329,30.8,28383.0,2133.0,4844.0,8876.0,16506.0,1266.0,11.0,882.0
30354,33.1,15680.0,183.0,10918.0,1810.0,3264.0,0.0,0.0,598.0
30421,44.9,2723.0,0.0,357.0,126.0,2223.0,0.0,0.0,97.0
30434,36.5,5331.0,3.0,3578.0,272.0,1643.0,3.0,0.0,0.0
30436,38.3,11879.0,8.0,2079.0,1269.0,8542.0,3.0,0.0,224.0
30441,41.2,1689.0,1.0,426.0,32.0,1221.0,3.0,0.0,20.0
30448,41.8,80.0,0.0,52.0,0.0,22.0,0.0,0.0,6.0
33848,29.5,1022.0,0.0,32.0,765.0,744.0,0.0,0.0,6.0
33851,37.8,1153.0,4.0,23.0,325.0,976.0,0.0,0.0,111.0
33865,52.7,958.0,0.0,95.0,497.0,863.0,0.0,0.0,0.0
33880,39.2,40519.0,730.0,6813.0,10822.0,30671.0,89.0,0.0,1277.0
33881,46.6,34340.0,332.0,10541.0,4901.0,21899.0,170.0,35.0,889.0
33905,40.6,37492.0,647.0,2976.0,10595.0,31044.0,122.0,0.0,446.0
33909,38.5,31750.0,424.0,2514.0,9048.0,27551.0,11.0,0.0,271.0
33914,51.1,38281.0,992.0,1122.0,6268.0,34410.0,106.0,0.0,833.0
33930,29.3,930.0,0.0,0.0,705.0,930.0,0.0,0.0,0.0
33955,59.4,11436.0,9.0,948.0,900.0,9959.0,214.0,0.0,207.0
33956,63.8,3489.0,14.0,0.0,0.0,3468.0,0.0,7.0,0.0
33972,40.8,15515.0,81.0,2475.0,4210.0,12130.0,6.0,0.0,704.0
33983,55.6,15100.0,253.0,1575.0,1204.0,13117.0,0.0,0.0,22.0
33169,34.4,41626.0,465.0,33720.0,5480.0,6193.0,144.0,11.0,440.0
33309,39.0,40844.0,1734.0,18005.0,9636.0,17868.0,96.0,0.0,2598.0
33319,43.5,46786.0,1089.0,27838.0,8250.0,14570.0,9.0,0.0,2430.0
33321,47.8,47413.0,1505.0,12522.0,15005.0,30355.0,299.0,34.0,1105.0
33403,36.5,12794.0,332.0,5633.0,1203.0,5870.0,0.0,38.0,791.0
33404,40.0,29339.0,234.0,20463.0,1319.0,7843.0,0.0,10.0,570.0
33418,52.2,40926.0,1846.0,2565.0,4632.0,35111.0,48.0,7.0,897.0
33435,43.4,36166.0,459.0,14036.0,4835.0,20530.0,0.0,7.0,326.0
33440,37.2,19761.0,299.0,3760.0,9929.0,14258.0,505.0,0.0,229.0
33455,56.6,22200.0,328.0,1362.0,1287.0,19861.0,56.0,56.0,323.0
33476,31.2,8513.0,0.0,5654.0,1925.0,2336.0,0.0,0.0,39.0
33477,67.1,12608.0,151.0,50.0,740.0,11949.0,0.0,0.0,336.0
33478,47.9,14067.0,217.0,184.0,1259.0,13583.0,11.0,0.0,72.0
33527,37.5,15092.0,206.0,755.0,4495.0,12697.0,0.0,33.0,167.0
33585,49.2,1133.0,0.0,54.0,92.0,962.0,0.0,0.0,53.0
33597,45.9,7702.0,0.0,577.0,792.0,6798.0,108.0,0.0,164.0
33603,34.8,21366.0,137.0,5601.0,6757.0,14040.0,72.0,35.0,828.0
33613,28.5,36270.0,1968.0,6826.0,12138.0,23171.0,298.0,0.0,1628.0
33621,20.4,2751.0,86.0,684.0,483.0,1553.0,69.0,0.0,333.0
33626,38.1,30743.0,3185.0,1183.0,5517.0,24806.0,12.0,0.0,1140.0
33782,48.0,23443.0,1626.0,1337.0,2421.0,18903.0,29.0,7.0,957.0
33803,42.6,29460.0,427.0,2396.0,4436.0,25207.0,19.0,0.0,492.0
33805,37.0,25529.0,755.0,9859.0,4872.0,13216.0,149.0,71.0,419.0
33907,40.9,24429.0,154.0,2903.0,7669.0,19789.0,55.0,0.0,145.0
33912,59.7,18646.0,562.0,93.0,1520.0,17213.0,8.0,4.0,118.0
33920,50.7,6243.0,49.0,382.0,601.0,5520.0,25.0,0.0,241.0
33928,61.8,25141.0,703.0,460.0,1484.0,23593.0,28.0,38.0,55.0
33936,45.1,24517.0,249.0,2473.0,11183.0,20247.0,10.0,0.0,607.0
32805,41.4,18908.0,75.0,14339.0,1730.0,3644.0,0.0,0.0,282.0
32817,30.1,35737.0,3195.0,3034.0,11031.0,25230.0,0.0,0.0,1238.0
32839,32.0,52886.0,1692.0,22485.0,19507.0,23365.0,20.0,30.0,1300.0
32948,31.9,7564.0,0.0,670.0,4935.0,6446.0,0.0,0.0,16.0
32952,50.9,20966.0,329.0,297.0,1460.0,19728.0,38.0,48.0,415.0
32953,49.0,23939.0,365.0,1394.0,2218.0,21306.0,110.0,11.0,527.0
32955,46.8,38889.0,862.0,4481.0,3764.0,31819.0,107.0,60.0,1183.0
32967,49.4,22319.0,305.0,5572.0,1827.0,15476.0,135.0,0.0,762.0
32456,47.8,8036.0,76.0,1262.0,180.0,6506.0,27.0,0.0,144.0
32504,33.3,22562.0,448.0,3865.0,1194.0,16194.0,56.0,27.0,1820.0
32505,39.6,26354.0,520.0,11293.0,1123.0,12566.0,70.0,96.0,1445.0
32506,36.5,36664.0,2345.0,6534.0,2245.0,24494.0,107.0,0.0,2515.0
32507,37.9,31036.0,954.0,5450.0,1639.0,22973.0,207.0,12.0,1285.0
32541,42.5,19066.0,407.0,631.0,1759.0,16460.0,61.0,0.0,554.0
32564,43.5,2959.0,17.0,0.0,130.0,2830.0,66.0,0.0,46.0
32568,51.2,2853.0,33.0,47.0,29.0,2613.0,98.0,0.0,34.0
32579,48.6,10338.0,516.0,829.0,1119.0,8287.0,23.0,31.0,363.0
32609,34.6,20105.0,767.0,7810.0,1519.0,10304.0,80.0,1.0,933.0
34207,45.6,36292.0,284.0,2320.0,9333.0,31991.0,177.0,30.0,870.0
34741,33.0,47710.0,2064.0,4759.0,32237.0,33020.0,66.0,11.0,2539.0
34748,59.6,39977.0,664.0,7069.0,4536.0,31437.0,64.0,0.0,538.0
34759,39.5,40713.0,912.0,8820.0,21540.0,26346.0,84.0,119.0,2437.0
34771,39.6,21052.0,402.0,1500.0,6095.0,18237.0,0.0,0.0,464.0
34984,42.1,16035.0,112.0,3709.0,3794.0,10896.0,338.0,0.0,496.0
34134,68.3,14992.0,221.0,169.0,579.0,13993.0,0.0,22.0,184.0
34237,43.1,18071.0,326.0,1693.0,5948.0,15358.0,97.0,0.0,219.0
34103,64.0,13129.0,160.0,230.0,1094.0,12483.0,18.0,0.0,178.0
34110,62.1,23988.0,262.0,529.0,2899.0,22758.0,14.0,0.0,194.0
34120,41.6,35498.0,243.0,2476.0,10843.0,31586.0,0.0,0.0,967.0
34201,67.6,3997.0,94.0,72.0,167.0,3693.0,21.0,0.0,117.0
34203,47.4,38971.0,940.0,3425.0,8979.0,32850.0,167.0,27.0,691.0
34205,43.4,32294.0,552.0,4164.0,6718.0,25806.0,50.0,0.0,560.0
34221,44.7,46357.0,657.0,7386.0,8550.0,35800.0,168.0,0.0,1061.0
34449,54.1,3192.0,0.0,57.0,116.0,2992.0,0.0,0.0,143.0
34601,51.7,22487.0,84.0,1866.0,1625.0,19643.0,148.0,0.0,498.0
34747,38.0,21354.0,437.0,1579.0,5601.0,17746.0,34.0,97.0,530.0
34788,59.4,18193.0,70.0,395.0,1584.0,16978.0,20.0,0.0,224.0
34997,51.7,44632.0,369.0,2029.0,8102.0,39827.0,212.0,0.0,630.0
34429,58.4,8338.0,129.0,238.0,237.0,7860.0,40.0,0.0,35.0
34607,58.0,8403.0,87.0,255.0,864.0,7800.0,16.0,0.0,245.0
34209,55.3,35172.0,279.0,865.0,2551.0,32942.0,46.0,60.0,765.0
34241,52.4,15568.0,313.0,119.0,963.0,14904.0,0.0,0.0,208.0
34661,47.8,104.0,0.0,0.0,14.0,104.0,0.0,0.0,0.0
34945,43.2,5187.0,25.0,806.0,865.0,4213.0,75.0,0.0,29.0
34101,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34140,26.6,337.0,0.0,0.0,0.0,337.0,0.0,0.0,0.0
34211,56.6,8898.0,196.0,255.0,759.0,8139.0,0.0,0.0,239.0
34212,47.1,21244.0,1289.0,552.0,2427.0,18969.0,0.0,14.0,372.0
34269,64.2,4517.0,14.0,155.0,145.0,4270.0,1.0,4.0,73.0
34288,43.5,11511.0,581.0,534.0,1226.0,10359.0,0.0,0.0,0.0
34289,36.1,3481.0,0.0,697.0,341.0,2754.0,0.0,0.0,0.0
34291,46.8,5626.0,182.0,308.0,753.0,4833.0,0.0,0.0,91.0
34445,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34604,39.9,12608.0,103.0,675.0,1423.0,11155.0,0.0,29.0,438.0
34637,40.8,8411.0,161.0,712.0,1050.0,7080.0,39.0,0.0,365.0
35951,35.9,12686.0,112.0,31.0,3354.0,11508.0,43.0,47.0,332.0
35957,36.7,15967.0,32.0,441.0,2827.0,14988.0,0.0,0.0,131.0
35963,47.5,1201.0,0.0,31.0,0.0,1126.0,17.0,0.0,27.0
35972,43.2,1222.0,0.0,0.0,0.0,1202.0,0.0,0.0,20.0
35973,44.0,2810.0,0.0,53.0,41.0,2751.0,6.0,0.0,0.0
35022,41.4,21587.0,406.0,9767.0,337.0,10916.0,36.0,0.0,198.0
35036,26.8,204.0,4.0,111.0,0.0,89.0,0.0,0.0,0.0
35043,37.5,12153.0,159.0,1012.0,202.0,10685.0,26.0,0.0,148.0
35058,43.7,8630.0,51.0,25.0,366.0,8325.0,0.0,0.0,184.0
35061,40.6,1130.0,0.0,1073.0,0.0,57.0,0.0,0.0,0.0
35062,42.5,7904.0,18.0,393.0,48.0,7236.0,0.0,0.0,178.0
35074,-666666666.0,99.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0
35077,42.8,13821.0,5.0,766.0,550.0,12774.0,76.0,0.0,154.0
35080,36.7,18471.0,316.0,2286.0,544.0,14683.0,28.0,11.0,702.0
35089,47.8,1954.0,0.0,1185.0,0.0,769.0,0.0,0.0,0.0
35091,38.3,3118.0,16.0,175.0,0.0,2814.0,14.0,0.0,99.0
35096,42.3,8221.0,135.0,2076.0,49.0,5780.0,0.0,0.0,212.0
35112,48.8,281.0,0.0,244.0,0.0,37.0,0.0,0.0,0.0
35126,41.5,20749.0,69.0,5371.0,427.0,14928.0,17.0,0.0,265.0
35130,47.0,2925.0,0.0,236.0,0.0,2605.0,8.0,0.0,76.0
35133,43.5,3222.0,47.0,60.0,45.0,3115.0,0.0,0.0,0.0
35151,49.1,7649.0,0.0,961.0,0.0,6610.0,2.0,0.0,76.0
37860,44.9,3963.0,0.0,0.0,215.0,3694.0,77.0,0.0,109.0
37862,41.6,23147.0,152.0,118.0,3090.0,22017.0,98.0,0.0,327.0
37872,48.0,1629.0,0.0,0.0,48.0,1621.0,8.0,0.0,0.0
37877,45.6,8984.0,35.0,86.0,141.0,8736.0,0.0,0.0,64.0
37882,59.8,2679.0,46.0,9.0,16.0,2612.0,12.0,0.0,0.0
37914,42.9,19330.0,155.0,7313.0,670.0,11069.0,25.0,12.0,663.0
37027,41.4,56117.0,3712.0,1931.0,2334.0,48954.0,64.0,0.0,1135.0
37035,40.3,3214.0,29.0,48.0,65.0,3018.0,26.0,0.0,33.0
37046,39.2,5685.0,26.0,174.0,179.0,5327.0,37.0,0.0,101.0
37050,47.6,1606.0,2.0,29.0,67.0,1466.0,17.0,0.0,27.0
37055,38.5,27772.0,256.0,1615.0,1500.0,24942.0,213.0,0.0,613.0
37058,43.4,7780.0,64.0,40.0,111.0,7325.0,16.0,52.0,280.0
37066,40.7,51873.0,1034.0,6528.0,3569.0,41471.0,69.0,19.0,1582.0
37078,52.2,380.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0
37130,28.9,57002.0,1329.0,12493.0,5460.0,40403.0,110.0,0.0,2003.0
37166,38.8,14136.0,50.0,160.0,1536.0,13091.0,81.0,11.0,287.0
37178,44.8,2003.0,14.0,7.0,0.0,1963.0,2.0,0.0,17.0
37186,37.6,10038.0,11.0,64.0,281.0,9741.0,55.0,0.0,140.0
37188,38.1,15431.0,244.0,311.0,576.0,14394.0,26.0,0.0,213.0
37189,40.5,4016.0,13.0,1826.0,172.0,2013.0,16.0,0.0,13.0
37228,33.5,1615.0,12.0,808.0,0.0,745.0,3.0,44.0,3.0
37329,47.2,5651.0,18.0,22.0,171.0,5513.0,0.0,13.0,62.0
37338,43.9,3436.0,0.0,111.0,185.0,3166.0,78.0,0.0,80.0
37345,37.6,2587.0,0.0,59.0,185.0,2324.0,1.0,0.0,28.0
37347,39.9,8107.0,24.0,226.0,244.0,7432.0,8.0,0.0,297.0
37352,43.0,3383.0,153.0,137.0,14.0,3068.0,25.0,0.0,0.0
37354,41.8,17573.0,0.0,295.0,772.0,16895.0,42.0,0.0,173.0
37356,47.8,2507.0,0.0,30.0,116.0,2110.0,0.0,0.0,367.0
37360,53.4,1577.0,0.0,11.0,0.0,1448.0,64.0,0.0,54.0
37361,51.9,1536.0,0.0,0.0,65.0,1455.0,17.0,0.0,49.0
37377,43.0,15960.0,240.0,77.0,311.0,15368.0,14.0,84.0,154.0
37380,43.4,6261.0,96.0,391.0,12.0,5389.0,4.0,0.0,376.0
37381,46.5,9478.0,0.0,52.0,25.0,9381.0,16.0,0.0,29.0
37388,41.4,25367.0,358.0,1546.0,1144.0,22344.0,8.0,0.0,469.0
37398,41.2,15125.0,46.0,925.0,635.0,13359.0,7.0,0.0,694.0
37403,20.7,7470.0,138.0,1297.0,234.0,5815.0,8.0,32.0,172.0
37412,40.1,21209.0,223.0,3170.0,2827.0,16307.0,9.0,0.0,506.0
37604,37.6,36040.0,1023.0,2812.0,1392.0,30915.0,47.0,4.0,983.0
37643,45.2,33558.0,203.0,688.0,675.0,32232.0,144.0,27.0,172.0
37663,47.9,14183.0,91.0,143.0,141.0,13775.0,13.0,0.0,143.0
37729,31.6,1763.0,8.0,0.0,11.0,1755.0,0.0,0.0,0.0
37737,49.2,5817.0,12.0,8.0,156.0,5699.0,13.0,36.0,49.0
37771,37.1,17287.0,86.0,142.0,2510.0,16006.0,28.0,0.0,671.0
37826,48.9,5303.0,149.0,151.0,92.0,4873.0,0.0,0.0,130.0
37830,41.7,29479.0,886.0,1950.0,1719.0,24376.0,144.0,32.0,1463.0
37840,41.8,10238.0,44.0,0.0,61.0,10112.0,0.0,0.0,82.0
37841,38.8,9568.0,0.0,36.0,94.0,9357.0,40.0,0.0,135.0
37848,50.4,137.0,0.0,0.0,0.0,125.0,12.0,0.0,0.0
37853,48.5,3669.0,6.0,273.0,295.0,3369.0,0.0,0.0,21.0
37888,40.8,3385.0,13.0,0.0,335.0,3319.0,11.0,0.0,42.0
37892,41.2,1966.0,0.0,6.0,76.0,1862.0,0.0,0.0,83.0
37922,39.9,36542.0,1754.0,901.0,1407.0,32880.0,125.0,0.0,790.0
37923,36.5,31614.0,1166.0,2595.0,2355.0,26421.0,156.0,33.0,428.0
37061,42.1,4942.0,0.0,431.0,0.0,4433.0,4.0,0.0,74.0
37075,40.1,65986.0,1109.0,5017.0,2592.0,57678.0,167.0,76.0,1125.0
37095,36.5,2685.0,23.0,74.0,88.0,2558.0,0.0,0.0,26.0
37917,38.1,24933.0,343.0,3596.0,1457.0,19293.0,99.0,18.0,1295.0
37016,52.1,950.0,0.0,0.0,6.0,940.0,0.0,2.0,3.0
37037,34.7,8768.0,9.0,482.0,170.0,8043.0,0.0,0.0,234.0
40311,39.5,7398.0,0.0,101.0,89.0,7130.0,18.0,0.0,108.0
40324,35.1,48251.0,644.0,2136.0,2333.0,42083.0,129.0,0.0,1760.0
40379,42.1,3968.0,6.0,103.0,21.0,3793.0,0.0,0.0,60.0
40380,38.1,6898.0,74.0,44.0,65.0,6683.0,39.0,6.0,24.0
40391,42.3,35544.0,221.0,1674.0,1045.0,32894.0,54.0,0.0,552.0
40448,45.5,39.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0
40461,39.9,3800.0,38.0,28.0,322.0,3616.0,0.0,0.0,0.0
40475,33.4,62250.0,685.0,2812.0,1367.0,56281.0,273.0,251.0,1641.0
40481,48.9,85.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0
40484,41.2,11303.0,34.0,344.0,354.0,10516.0,5.0,15.0,287.0
40509,36.0,41645.0,2569.0,5361.0,1895.0,31675.0,11.0,33.0,1317.0
40831,41.3,4876.0,41.0,252.0,105.0,4444.0,0.0,0.0,108.0
40056,43.6,3421.0,28.0,61.0,59.0,3018.0,6.0,0.0,301.0
40206,38.3,19693.0,594.0,1990.0,424.0,16578.0,40.0,0.0,424.0
40513,44.4,11163.0,1571.0,414.0,424.0,8834.0,39.0,0.0,272.0
40801,36.5,416.0,0.0,15.0,44.0,380.0,0.0,0.0,0.0
40025,47.3,91.0,13.0,0.0,0.0,70.0,0.0,0.0,8.0
40041,78.9,379.0,0.0,16.0,0.0,355.0,0.0,0.0,8.0
40048,77.5,133.0,0.0,0.0,0.0,107.0,0.0,0.0,26.0
40049,77.3,114.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0
40063,37.2,346.0,0.0,73.0,5.0,262.0,0.0,0.0,11.0
40075,42.5,977.0,26.0,17.0,0.0,934.0,0.0,0.0,0.0
40110,51.4,87.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0
40161,27.2,188.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0
40231,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40280,20.2,662.0,52.0,33.0,50.0,548.0,0.0,0.0,29.0
40404,19.8,891.0,17.0,101.0,32.0,689.0,0.0,0.0,84.0
40434,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40506,19.3,2329.0,40.0,221.0,49.0,1921.0,0.0,0.0,146.0
40604,33.9,165.0,0.0,32.0,0.0,133.0,0.0,0.0,0.0
40743,22.7,242.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0
40829,44.1,182.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0
40939,44.7,238.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0
40964,60.5,52.0,0.0,0.0,0.0,47.0,0.0,0.0,5.0
40346,43.8,725.0,20.0,0.0,0.0,678.0,0.0,0.0,27.0
40402,51.2,2366.0,0.0,9.0,1.0,2314.0,0.0,0.0,43.0
40371,41.7,3015.0,12.0,0.0,1.0,2993.0,0.0,0.0,10.0
40489,38.3,4713.0,0.0,8.0,0.0,4629.0,0.0,0.0,76.0
40077,48.8,403.0,0.0,0.0,0.0,403.0,0.0,0.0,0.0
40175,37.4,14297.0,120.0,1388.0,447.0,12002.0,15.0,8.0,718.0
40010,23.4,790.0,0.0,0.0,0.0,738.0,0.0,0.0,52.0
40014,38.5,21714.0,327.0,328.0,1341.0,20569.0,15.0,0.0,421.0
40022,49.3,1057.0,4.0,117.0,0.0,910.0,0.0,0.0,26.0
40115,49.5,419.0,0.0,0.0,61.0,391.0,0.0,0.0,0.0
40119,49.3,2073.0,0.0,0.0,19.0,2004.0,0.0,5.0,50.0
40155,36.6,1040.0,0.0,85.0,28.0,907.0,4.0,0.0,44.0
40160,35.9,23134.0,603.0,5846.0,1764.0,14470.0,68.0,78.0,1550.0
40171,34.2,191.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0
40178,48.2,429.0,0.0,0.0,9.0,429.0,0.0,0.0,0.0
40203,36.9,17815.0,15.0,10135.0,342.0,7042.0,4.0,8.0,558.0
40205,42.1,24477.0,218.0,522.0,339.0,23130.0,5.0,0.0,509.0
40245,40.2,34529.0,1930.0,3518.0,839.0,27950.0,39.0,0.0,934.0
40313,29.8,3329.0,0.0,0.0,185.0,3201.0,0.0,0.0,95.0
40011,41.5,2688.0,19.0,4.0,9.0,2647.0,0.0,0.0,12.0
40013,38.2,5431.0,28.0,196.0,0.0,5131.0,0.0,0.0,76.0
40031,39.9,24477.0,202.0,1624.0,868.0,21757.0,53.0,29.0,578.0
40040,36.0,335.0,0.0,0.0,0.0,319.0,0.0,0.0,16.0
40062,49.6,233.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0
40065,38.4,31388.0,327.0,2549.0,4007.0,26616.0,0.0,0.0,887.0
30456,40.1,2099.0,4.0,1076.0,23.0,961.0,0.0,0.0,58.0
30461,36.3,13882.0,149.0,3005.0,703.0,10093.0,10.0,0.0,485.0
30471,35.8,4744.0,49.0,1513.0,174.0,2983.0,0.0,0.0,124.0
30512,54.5,21541.0,72.0,150.0,719.0,20874.0,128.0,0.0,286.0
30522,51.4,987.0,0.0,0.0,0.0,987.0,0.0,0.0,0.0
30530,38.3,6887.0,222.0,314.0,136.0,6047.0,100.0,0.0,138.0
30535,42.0,7984.0,243.0,110.0,367.0,7392.0,8.0,0.0,215.0
30548,42.6,19796.0,607.0,1421.0,928.0,17245.0,38.0,4.0,385.0
30552,46.1,1741.0,8.0,5.0,135.0,1682.0,0.0,0.0,25.0
30294,38.0,42484.0,862.0,36503.0,1802.0,3835.0,15.0,30.0,750.0
30297,30.4,28966.0,1467.0,13846.0,8219.0,8198.0,106.0,146.0,1185.0
30309,34.3,26526.0,1848.0,3641.0,1332.0,19355.0,150.0,23.0,1161.0
30313,21.1,11415.0,1841.0,4551.0,650.0,4390.0,92.0,0.0,450.0
30318,30.6,56109.0,3023.0,30363.0,2998.0,20462.0,83.0,18.0,1266.0
30326,36.8,6529.0,732.0,910.0,615.0,4139.0,320.0,0.0,234.0
30327,46.5,22893.0,1379.0,1541.0,681.0,19752.0,7.0,0.0,178.0
30344,34.8,32690.0,473.0,24985.0,2549.0,5728.0,50.0,3.0,553.0
30427,35.4,12571.0,18.0,3249.0,2019.0,8025.0,6.0,0.0,116.0
30428,43.6,2815.0,0.0,721.0,0.0,2076.0,0.0,0.0,18.0
30477,41.7,2805.0,1.0,1978.0,167.0,770.0,0.0,0.0,11.0
30228,36.0,44031.0,1387.0,25788.0,3982.0,15374.0,6.0,0.0,967.0
30147,34.2,5331.0,0.0,165.0,454.0,5034.0,0.0,0.0,104.0
30251,42.5,2313.0,0.0,399.0,88.0,1794.0,0.0,0.0,50.0
30733,37.5,2027.0,0.0,1.0,50.0,1993.0,0.0,0.0,21.0
30805,38.0,2408.0,24.0,209.0,172.0,2050.0,35.0,0.0,65.0
30807,46.3,83.0,0.0,60.0,0.0,23.0,0.0,0.0,0.0
30820,42.5,1032.0,0.0,94.0,4.0,927.0,8.0,1.0,2.0
30824,36.5,17266.0,91.0,7804.0,562.0,8320.0,0.0,264.0,313.0
30901,37.8,16338.0,22.0,13519.0,239.0,2510.0,0.0,0.0,249.0
30904,34.9,25175.0,381.0,12106.0,1062.0,12010.0,50.0,9.0,448.0
30907,40.4,52252.0,3173.0,8526.0,2159.0,38902.0,56.0,0.0,1304.0
30012,34.9,28591.0,362.0,13136.0,5159.0,14128.0,0.0,0.0,458.0
30013,38.1,26555.0,690.0,17731.0,1738.0,6837.0,23.0,182.0,753.0
30092,36.0,36034.0,3344.0,9842.0,4909.0,19510.0,76.0,0.0,889.0
30047,38.1,65937.0,9548.0,14636.0,14038.0,31833.0,234.0,112.0,2550.0
30080,33.7,57067.0,4771.0,17258.0,9208.0,27356.0,218.0,114.0,2179.0
30087,40.9,39586.0,1113.0,26116.0,1744.0,10461.0,114.0,17.0,651.0
30103,39.8,15787.0,170.0,817.0,888.0,14413.0,91.0,1.0,212.0
30107,41.3,13517.0,48.0,86.0,270.0,12724.0,17.0,0.0,575.0
30114,37.7,54709.0,760.0,4310.0,9637.0,45531.0,756.0,43.0,1550.0
30662,35.9,8941.0,118.0,678.0,148.0,8007.0,7.0,0.0,131.0
29665,35.5,191.0,0.0,0.0,81.0,110.0,0.0,0.0,0.0
29672,53.5,12356.0,258.0,656.0,511.0,11311.0,24.0,0.0,99.0
29685,57.2,1849.0,16.0,96.0,16.0,1703.0,0.0,0.0,34.0
29691,39.2,11672.0,124.0,722.0,1867.0,9533.0,262.0,0.0,674.0
29704,44.5,3488.0,0.0,392.0,96.0,2960.0,0.0,0.0,136.0
29743,37.1,931.0,0.0,26.0,50.0,860.0,0.0,0.0,45.0
29829,35.4,12237.0,42.0,2762.0,1169.0,9185.0,48.0,0.0,140.0
29847,36.7,5289.0,0.0,2225.0,371.0,2760.0,15.0,0.0,33.0
29849,27.5,472.0,0.0,219.0,0.0,253.0,0.0,0.0,0.0
29851,39.1,7504.0,42.0,975.0,226.0,6329.0,0.0,0.0,70.0
29910,39.5,41697.0,514.0,2717.0,8635.0,34243.0,109.0,0.0,854.0
29923,49.4,315.0,0.0,313.0,0.0,0.0,0.0,0.0,2.0
29941,61.2,455.0,0.0,247.0,0.0,208.0,0.0,0.0,0.0
29935,33.7,4513.0,125.0,1514.0,375.0,2663.0,0.0,0.0,156.0
29936,40.9,13476.0,58.0,6421.0,827.0,6616.0,46.0,0.0,229.0
29075,37.4,2761.0,0.0,414.0,159.0,2347.0,0.0,0.0,0.0
29081,51.4,1191.0,0.0,394.0,65.0,758.0,0.0,0.0,0.0
29111,39.2,1678.0,0.0,703.0,6.0,895.0,17.0,0.0,63.0
32628,40.6,5380.0,18.0,1221.0,242.0,3837.0,2.0,6.0,274.0
32669,39.9,14037.0,156.0,1735.0,1086.0,11609.0,2.0,0.0,498.0
32692,57.5,160.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0
32701,38.4,22940.0,718.0,4387.0,5598.0,15625.0,50.0,0.0,726.0
32709,51.6,1832.0,0.0,102.0,126.0,1730.0,0.0,0.0,0.0
32052,39.0,9427.0,11.0,3831.0,674.0,5346.0,0.0,0.0,194.0
32058,38.6,4368.0,11.0,1010.0,62.0,3264.0,30.0,0.0,51.0
32038,46.1,10184.0,120.0,856.0,533.0,8838.0,0.0,0.0,298.0
32059,41.4,2418.0,0.0,431.0,245.0,1812.0,61.0,5.0,12.0
32102,56.6,2283.0,0.0,44.0,364.0,2063.0,30.0,0.0,125.0
32114,35.5,32847.0,588.0,16109.0,2476.0,14289.0,99.0,13.0,1149.0
32117,40.7,26425.0,684.0,7392.0,2654.0,16488.0,29.0,7.0,707.0
32118,56.7,17520.0,342.0,609.0,1043.0,16004.0,46.0,81.0,285.0
32132,55.3,7570.0,13.0,226.0,116.0,7149.0,67.0,0.0,102.0
32137,55.4,43876.0,1724.0,3235.0,4479.0,37354.0,112.0,0.0,720.0
32174,54.4,51165.0,981.0,2031.0,2963.0,46922.0,93.0,0.0,885.0
32204,33.8,7547.0,174.0,1932.0,471.0,4809.0,111.0,0.0,198.0
32205,35.4,30305.0,607.0,7220.0,2571.0,20928.0,56.0,0.0,1155.0
32211,32.2,35657.0,708.0,13911.0,4505.0,19563.0,90.0,129.0,834.0
32216,37.3,38231.0,2547.0,7848.0,5696.0,25339.0,0.0,14.0,1036.0
32224,34.2,44058.0,1755.0,3989.0,5883.0,35164.0,159.0,5.0,2375.0
